"","lang","word","sentiment","value"
"5538","english","voodoo","negative",1
"5539","english","vote","negative",1
"5540","english","vulgar","negative",1
"5541","english","vulgarity","negative",1
"5542","english","vulnerability","negative",1
"5543","english","vulture","negative",1
"5544","english","waffle","negative",1
"5545","english","wail","negative",1
"5546","english","wait","negative",1
"5547","english","wallow","negative",1
"5548","english","wan","negative",1
"5549","english","wane","negative",1
"5550","english","wanting","negative",1
"5551","english","war","negative",1
"5552","english","warden","negative",1
"5553","english","ware","negative",1
"5554","english","warfare","negative",1
"5555","english","warlike","negative",1
"5556","english","warn","negative",1
"5557","english","warp","negative",1
"5558","english","warped","negative",1
"5559","english","wart","negative",1
"5560","english","waste","negative",1
"5561","english","wasted","negative",1
"5562","english","wasteful","negative",1
"5563","english","wasting","negative",1
"5564","english","watery","negative",1
"5565","english","waver","negative",1
"5566","english","weakened","negative",1
"5567","english","weakly","negative",1
"5568","english","weakness","negative",1
"5569","english","wear","negative",1
"5570","english","wearily","negative",1
"5571","english","weariness","negative",1
"5572","english","weary","negative",1
"5573","english","weeds","negative",1
"5574","english","weep","negative",1
"5575","english","weight","negative",1
"5576","english","weird","negative",1
"5577","english","weirdo","negative",1
"5578","english","wen","negative",1
"5579","english","wench","negative",1
"5580","english","whack","negative",1
"5581","english","whim","negative",1
"5582","english","whine","negative",1
"5583","english","whip","negative",1
"5584","english","whirlwind","negative",1
"5585","english","whisky","negative",1
"5586","english","whore","negative",1
"5587","english","wicked","negative",1
"5588","english","wickedness","negative",1
"5589","english","wild","negative",1
"5590","english","wildcat","negative",1
"5591","english","wildfire","negative",1
"5592","english","willful","negative",1
"5593","english","wimp","negative",1
"5594","english","wimpy","negative",1
"5595","english","wince","negative",1
"5596","english","witch","negative",1
"5597","english","witchcraft","negative",1
"5598","english","withdraw","negative",1
"5599","english","wither","negative",1
"5600","english","withered","negative",1
"5601","english","woe","negative",1
"5602","english","woeful","negative",1
"5603","english","woefully","negative",1
"5604","english","words","negative",1
"5605","english","worm","negative",1
"5606","english","worn","negative",1
"5607","english","worried","negative",1
"5608","english","worry","negative",1
"5609","english","worrying","negative",1
"5610","english","worse","negative",1
"5611","english","worsening","negative",1
"5612","english","worthless","negative",1
"5613","english","wound","negative",1
"5614","english","wrangling","negative",1
"5615","english","wrath","negative",1
"5616","english","wreak","negative",1
"5617","english","wreck","negative",1
"5618","english","wrecked","negative",1
"5619","english","wrench","negative",1
"5620","english","wrestling","negative",1
"5621","english","wretch","negative",1
"5622","english","wretched","negative",1
"5623","english","wrong","negative",1
"5624","english","wrongdoing","negative",1
"5625","english","wrongful","negative",1
"5626","english","wrongly","negative",1
"5627","english","wrought","negative",1
"5628","english","wry","negative",1
"5629","english","xenophobia","negative",1
"5630","english","yawn","negative",1
"5631","english","yawning","negative",1
"5632","english","yearning","negative",1
"5633","english","yell","negative",1
"5634","english","yellows","negative",1
"5635","english","yelp","negative",1
"5636","english","zip","negative",1
"5637","english","abandoned","anger",1
"5638","english","abandonment","anger",1
"5639","english","abhor","anger",1
"5640","english","abhorrent","anger",1
"5641","english","abolish","anger",1
"5642","english","abomination","anger",1
"5643","english","abuse","anger",1
"5644","english","accursed","anger",1
"5645","english","accusation","anger",1
"5646","english","accused","anger",1
"5647","english","accuser","anger",1
"5648","english","accusing","anger",1
"5649","english","actionable","anger",1
"5650","english","adder","anger",1
"5651","english","adversary","anger",1
"5652","english","adverse","anger",1
"5653","english","adversity","anger",1
"5654","english","advocacy","anger",1
"5655","english","affront","anger",1
"5656","english","aftermath","anger",1
"5657","english","aggravated","anger",1
"5658","english","aggravating","anger",1
"5659","english","aggravation","anger",1
"5660","english","aggression","anger",1
"5661","english","aggressive","anger",1
"5662","english","aggressor","anger",1
"5663","english","agitated","anger",1
"5664","english","agitation","anger",1
"5665","english","agony","anger",1
"5666","english","alcoholism","anger",1
"5667","english","alienate","anger",1
"5668","english","alienation","anger",1
"5669","english","allegation","anger",1
"5670","english","altercation","anger",1
"5671","english","ambush","anger",1
"5672","english","anarchism","anger",1
"5673","english","anarchist","anger",1
"5674","english","anarchy","anger",1
"5675","english","anathema","anger",1
"5676","english","anger","anger",1
"5677","english","angry","anger",1
"5678","english","anguish","anger",1
"5679","english","animosity","anger",1
"5680","english","animus","anger",1
"5681","english","annihilate","anger",1
"5682","english","annihilated","anger",1
"5683","english","annihilation","anger",1
"5684","english","annoy","anger",1
"5685","english","annoyance","anger",1
"5686","english","annoying","anger",1
"5687","english","antagonism","anger",1
"5688","english","antagonist","anger",1
"5689","english","antagonistic","anger",1
"5690","english","antichrist","anger",1
"5691","english","antipathy","anger",1
"5692","english","antisocial","anger",1
"5693","english","antithesis","anger",1
"5694","english","anxiety","anger",1
"5695","english","argue","anger",1
"5696","english","argument","anger",1
"5697","english","argumentation","anger",1
"5698","english","arguments","anger",1
"5699","english","armament","anger",1
"5700","english","armed","anger",1
"5701","english","arraignment","anger",1
"5702","english","arrogant","anger",1
"5703","english","arson","anger",1
"5704","english","assail","anger",1
"5705","english","assailant","anger",1
"5706","english","assassin","anger",1
"5707","english","assassinate","anger",1
"5708","english","assassination","anger",1
"5709","english","assault","anger",1
"5710","english","asshole","anger",1
"5711","english","atrocious","anger",1
"5712","english","atrocity","anger",1
"5713","english","attack","anger",1
"5714","english","attacking","anger",1
"5715","english","attorney","anger",1
"5716","english","avarice","anger",1
"5717","english","avenger","anger",1
"5718","english","averse","anger",1
"5719","english","aversion","anger",1
"5720","english","awful","anger",1
"5721","english","backbone","anger",1
"5722","english","bad","anger",1
"5723","english","badger","anger",1
"5724","english","badness","anger",1
"5725","english","bane","anger",1
"5726","english","bang","anger",1
"5727","english","banger","anger",1
"5728","english","banish","anger",1
"5729","english","banished","anger",1
"5730","english","banishment","anger",1
"5731","english","bankruptcy","anger",1
"5732","english","banshee","anger",1
"5733","english","barb","anger",1
"5734","english","barbaric","anger",1
"5735","english","bark","anger",1
"5736","english","barrier","anger",1
"5737","english","bastion","anger",1
"5738","english","battalion","anger",1
"5739","english","batter","anger",1
"5740","english","battery","anger",1
"5741","english","battle","anger",1
"5742","english","battled","anger",1
"5743","english","bayonet","anger",1
"5744","english","bear","anger",1
"5745","english","bearish","anger",1
"5746","english","beast","anger",1
"5747","english","beating","anger",1
"5748","english","bee","anger",1
"5749","english","belittle","anger",1
"5750","english","belligerent","anger",1
"5751","english","bellows","anger",1
"5752","english","belt","anger",1
"5753","english","berserk","anger",1
"5754","english","betray","anger",1
"5755","english","betrayal","anger",1
"5756","english","bias","anger",1
"5757","english","bickering","anger",1
"5758","english","bigot","anger",1
"5759","english","bigoted","anger",1
"5760","english","bile","anger",1
"5761","english","birch","anger",1
"5762","english","birthplace","anger",1
"5763","english","bitch","anger",1
"5764","english","bitterly","anger",1
"5765","english","bitterness","anger",1
"5766","english","blackmail","anger",1
"5767","english","blame","anger",1
"5768","english","blasphemous","anger",1
"5769","english","blasphemy","anger",1
"5770","english","blast","anger",1
"5771","english","blatant","anger",1
"5772","english","blaze","anger",1
"5773","english","blemish","anger",1
"5774","english","blockade","anger",1
"5775","english","bloodshed","anger",1
"5776","english","bloodthirsty","anger",1
"5777","english","bloody","anger",1
"5778","english","bogus","anger",1
"5779","english","boisterous","anger",1
"5780","english","bomb","anger",1
"5781","english","bombard","anger",1
"5782","english","bombardment","anger",1
"5783","english","bothering","anger",1
"5784","english","bout","anger",1
"5785","english","boxing","anger",1
"5786","english","brawl","anger",1
"5787","english","brazen","anger",1
"5788","english","brimstone","anger",1
"5789","english","broil","anger",1
"5790","english","broken","anger",1
"5791","english","brunt","anger",1
"5792","english","brutal","anger",1
"5793","english","brutality","anger",1
"5794","english","brute","anger",1
"5795","english","buffet","anger",1
"5796","english","bugaboo","anger",1
"5797","english","bully","anger",1
"5798","english","bummer","anger",1
"5799","english","burial","anger",1
"5800","english","burke","anger",1
"5801","english","busted","anger",1
"5802","english","butcher","anger",1
"5803","english","cacophony","anger",1
"5804","english","cad","anger",1
"5805","english","callous","anger",1
"5806","english","campaigning","anger",1
"5807","english","cancer","anger",1
"5808","english","cane","anger",1
"5809","english","canker","anger",1
"5810","english","cannon","anger",1
"5811","english","carelessness","anger",1
"5812","english","carnage","anger",1
"5813","english","cash","anger",1
"5814","english","casualty","anger",1
"5815","english","catastrophe","anger",1
"5816","english","caution","anger",1
"5817","english","celebrity","anger",1
"5818","english","censor","anger",1
"5819","english","chaff","anger",1
"5820","english","challenge","anger",1
"5821","english","chant","anger",1
"5822","english","chaos","anger",1
"5823","english","chaotic","anger",1
"5824","english","cheat","anger",1
"5825","english","choke","anger",1
"5826","english","claimant","anger",1
"5827","english","clamor","anger",1
"5828","english","clash","anger",1
"5829","english","clashing","anger",1
"5830","english","claw","anger",1
"5831","english","coerce","anger",1
"5832","english","coercion","anger",1
"5833","english","coldness","anger",1
"5834","english","collision","anger",1
"5835","english","collusion","anger",1
"5836","english","combat","anger",1
"5837","english","combatant","anger",1
"5838","english","combative","anger",1
"5839","english","commotion","anger",1
"5840","english","communism","anger",1
"5841","english","complain","anger",1
"5842","english","complaint","anger",1
"5843","english","complicate","anger",1
"5844","english","compress","anger",1
"5845","english","compulsion","anger",1
"5846","english","concealment","anger",1
"5847","english","concussion","anger",1
"5848","english","condemn","anger",1
"5849","english","condemnation","anger",1
"5850","english","condescension","anger",1
"5851","english","confine","anger",1
"5852","english","confined","anger",1
"5853","english","confinement","anger",1
"5854","english","confiscate","anger",1
"5855","english","conflagration","anger",1
"5856","english","conflict","anger",1
"5857","english","confront","anger",1
"5858","english","confusion","anger",1
"5859","english","conquest","anger",1
"5860","english","conspirator","anger",1
"5861","english","consternation","anger",1
"5862","english","constraint","anger",1
"5863","english","contempt","anger",1
"5864","english","contemptible","anger",1
"5865","english","contemptuous","anger",1
"5866","english","contentious","anger",1
"5867","english","contraband","anger",1
"5868","english","contradict","anger",1
"5869","english","controversial","anger",1
"5870","english","convict","anger",1
"5871","english","coop","anger",1
"5872","english","copycat","anger",1
"5873","english","corrupting","anger",1
"5874","english","counsellor","anger",1
"5875","english","coup","anger",1
"5876","english","court","anger",1
"5877","english","crabby","anger",1
"5878","english","cracked","anger",1
"5879","english","cranky","anger",1
"5880","english","crazed","anger",1
"5881","english","crazy","anger",1
"5882","english","crime","anger",1
"5883","english","criminal","anger",1
"5884","english","criminality","anger",1
"5885","english","criticism","anger",1
"5886","english","criticize","anger",1
"5887","english","cross","anger",1
"5888","english","crucifixion","anger",1
"5889","english","cruel","anger",1
"5890","english","cruelly","anger",1
"5891","english","cruelty","anger",1
"5892","english","crunch","anger",1
"5893","english","crusade","anger",1
"5894","english","crushed","anger",1
"5895","english","crushing","anger",1
"5896","english","cur","anger",1
"5897","english","curse","anger",1
"5898","english","cursed","anger",1
"5899","english","cursing","anger",1
"5900","english","cussed","anger",1
"5901","english","cutthroat","anger",1
"5902","english","cutting","anger",1
"5903","english","dabbling","anger",1
"5904","english","daemon","anger",1
"5905","english","damage","anger",1
"5906","english","dame","anger",1
"5907","english","damn","anger",1
"5908","english","damnation","anger",1
"5909","english","darkness","anger",1
"5910","english","dashed","anger",1
"5911","english","dastardly","anger",1
"5912","english","deadly","anger",1
"5913","english","death","anger",1
"5914","english","deceit","anger",1
"5915","english","deceive","anger",1
"5916","english","deceived","anger",1
"5917","english","decry","anger",1
"5918","english","defamatory","anger",1
"5919","english","defect","anger",1
"5920","english","defendant","anger",1
"5921","english","defense","anger",1
"5922","english","defiance","anger",1
"5923","english","defiant","anger",1
"5924","english","deflate","anger",1
"5925","english","defraud","anger",1
"5926","english","defy","anger",1
"5927","english","degeneracy","anger",1
"5928","english","delay","anger",1
"5929","english","deleterious","anger",1
"5930","english","delinquent","anger",1
"5931","english","delusion","anger",1
"5932","english","delusional","anger",1
"5933","english","demand","anger",1
"5934","english","demolish","anger",1
"5935","english","demon","anger",1
"5936","english","demonic","anger",1
"5937","english","denounce","anger",1
"5938","english","denunciation","anger",1
"5939","english","deny","anger",1
"5940","english","deplorable","anger",1
"5941","english","deplore","anger",1
"5942","english","deportation","anger",1
"5943","english","depraved","anger",1
"5944","english","depravity","anger",1
"5945","english","depreciate","anger",1
"5946","english","depreciated","anger",1
"5947","english","depressed","anger",1
"5948","english","deprivation","anger",1
"5949","english","deranged","anger",1
"5950","english","derision","anger",1
"5951","english","derogation","anger",1
"5952","english","derogatory","anger",1
"5953","english","desecration","anger",1
"5954","english","desert","anger",1
"5955","english","deserted","anger",1
"5956","english","deserve","anger",1
"5957","english","desist","anger",1
"5958","english","despair","anger",1
"5959","english","despicable","anger",1
"5960","english","despise","anger",1
"5961","english","despotism","anger",1
"5962","english","destroyed","anger",1
"5963","english","destroyer","anger",1
"5964","english","destroying","anger",1
"5965","english","destruction","anger",1
"5966","english","destructive","anger",1
"5967","english","detainee","anger",1
"5968","english","deterioration","anger",1
"5969","english","detest","anger",1
"5970","english","detonation","anger",1
"5971","english","detract","anger",1
"5972","english","devastate","anger",1
"5973","english","devastating","anger",1
"5974","english","devastation","anger",1
"5975","english","devil","anger",1
"5976","english","diabolical","anger",1
"5977","english","diatribe","anger",1
"5978","english","dictatorial","anger",1
"5979","english","dictatorship","anger",1
"5980","english","difficulty","anger",1
"5981","english","disagree","anger",1
"5982","english","disagreeing","anger",1
"5983","english","disagreement","anger",1
"5984","english","disallowed","anger",1
"5985","english","disappoint","anger",1
"5986","english","disappointed","anger",1
"5987","english","disapprove","anger",1
"5988","english","disapproved","anger",1
"5989","english","disapproving","anger",1
"5990","english","disaster","anger",1
"5991","english","disastrous","anger",1
"5992","english","disclaim","anger",1
"5993","english","discontent","anger",1
"5994","english","discord","anger",1
"5995","english","discriminate","anger",1
"5996","english","discrimination","anger",1
"5997","english","disdain","anger",1
"5998","english","disease","anger",1
"5999","english","disfigured","anger",1
"6000","english","disgrace","anger",1
"6001","english","disgraced","anger",1
"6002","english","disgraceful","anger",1
"6003","english","disgruntled","anger",1
"6004","english","disgust","anger",1
"6005","english","disgusting","anger",1
"6006","english","dishonest","anger",1
"6007","english","dishonor","anger",1
"6008","english","disillusionment","anger",1
"6009","english","disinformation","anger",1
"6010","english","dislike","anger",1
"6011","english","disliked","anger",1
"6012","english","dislocated","anger",1
"6013","english","dismay","anger",1
"6014","english","dismissal","anger",1
"6015","english","disobedience","anger",1
"6016","english","disobedient","anger",1
"6017","english","disobey","anger",1
"6018","english","disparage","anger",1
"6019","english","disparaging","anger",1
"6020","english","disparity","anger",1
"6021","english","displaced","anger",1
"6022","english","displeased","anger",1
"6023","english","dispossessed","anger",1
"6024","english","dispute","anger",1
"6025","english","disqualified","anger",1
"6026","english","disreputable","anger",1
"6027","english","disrespect","anger",1
"6028","english","disrespectful","anger",1
"6029","english","disruption","anger",1
"6030","english","dissension","anger",1
"6031","english","disservice","anger",1
"6032","english","dissident","anger",1
"6033","english","dissolution","anger",1
"6034","english","dissonance","anger",1
"6035","english","distracted","anger",1
"6036","english","distracting","anger",1
"6037","english","distress","anger",1
"6038","english","distressing","anger",1
"6039","english","distrust","anger",1
"6040","english","disturbance","anger",1
"6041","english","disturbed","anger",1
"6042","english","disused","anger",1
"6043","english","divorce","anger",1
"6044","english","dominate","anger",1
"6045","english","domination","anger",1
"6046","english","doomsday","anger",1
"6047","english","dreadful","anger",1
"6048","english","duel","anger",1
"6049","english","dumps","anger",1
"6050","english","dupe","anger",1
"6051","english","duplicity","anger",1
"6052","english","duress","anger",1
"6053","english","dying","anger",1
"6054","english","earthquake","anger",1
"6055","english","effigy","anger",1
"6056","english","egregious","anger",1
"6057","english","elbow","anger",1
"6058","english","elf","anger",1
"6059","english","elimination","anger",1
"6060","english","encumbrance","anger",1
"6061","english","endless","anger",1
"6062","english","enemy","anger",1
"6063","english","enforce","anger",1
"6064","english","enmity","anger",1
"6065","english","enslaved","anger",1
"6066","english","entangled","anger",1
"6067","english","epidemic","anger",1
"6068","english","eradicate","anger",1
"6069","english","eradication","anger",1
"6070","english","erupt","anger",1
"6071","english","eruption","anger",1
"6072","english","escalate","anger",1
"6073","english","eschew","anger",1
"6074","english","evade","anger",1
"6075","english","eviction","anger",1
"6076","english","evil","anger",1
"6077","english","exacerbation","anger",1
"6078","english","exaggerate","anger",1
"6079","english","exasperation","anger",1
"6080","english","excitation","anger",1
"6081","english","excite","anger",1
"6082","english","execution","anger",1
"6083","english","executioner","anger",1
"6084","english","exile","anger",1
"6085","english","expel","anger",1
"6086","english","expletive","anger",1
"6087","english","explode","anger",1
"6088","english","explosive","anger",1
"6089","english","expulsion","anger",1
"6090","english","extermination","anger",1
"6091","english","extinguish","anger",1
"6092","english","failing","anger",1
"6093","english","fallacious","anger",1
"6094","english","falsehood","anger",1
"6095","english","falsification","anger",1
"6096","english","fatal","anger",1
"6097","english","fear","anger",1
"6098","english","fee","anger",1
"6099","english","feeling","anger",1
"6100","english","fenced","anger",1
"6101","english","ferocious","anger",1
"6102","english","ferocity","anger",1
"6103","english","fervor","anger",1
"6104","english","feud","anger",1
"6105","english","feudalism","anger",1
"6106","english","fib","anger",1
"6107","english","fiend","anger",1
"6108","english","fierce","anger",1
"6109","english","fight","anger",1
"6110","english","fighting","anger",1
"6111","english","firearms","anger",1
"6112","english","fits","anger",1
"6113","english","flagrant","anger",1
"6114","english","fleece","anger",1
"6115","english","flog","anger",1
"6116","english","fluctuation","anger",1
"6117","english","foe","anger",1
"6118","english","foray","anger",1
"6119","english","forbidding","anger",1
"6120","english","force","anger",1
"6121","english","forcibly","anger",1
"6122","english","forearm","anger",1
"6123","english","forfeit","anger",1
"6124","english","forsaken","anger",1
"6125","english","foul","anger",1
"6126","english","fraud","anger",1
"6127","english","fraudulent","anger",1
"6128","english","frenetic","anger",1
"6129","english","frenzied","anger",1
"6130","english","friction","anger",1
"6131","english","frightful","anger",1
"6132","english","frowning","anger",1
"6133","english","frustrate","anger",1
"6134","english","frustrated","anger",1
"6135","english","frustration","anger",1
"6136","english","fugitive","anger",1
"6137","english","fuming","anger",1
"6138","english","furious","anger",1
"6139","english","furiously","anger",1
"6140","english","furnace","anger",1
"6141","english","furor","anger",1
"6142","english","fury","anger",1
"6143","english","fuss","anger",1
"6144","english","gall","anger",1
"6145","english","gallows","anger",1
"6146","english","gang","anger",1
"6147","english","gent","anger",1
"6148","english","gibberish","anger",1
"6149","english","glare","anger",1
"6150","english","glaring","anger",1
"6151","english","gnome","anger",1
"6152","english","godless","anger",1
"6153","english","gonorrhea","anger",1
"6154","english","gore","anger",1
"6155","english","gory","anger",1
"6156","english","grab","anger",1
"6157","english","grated","anger",1
"6158","english","grating","anger",1
"6159","english","greed","anger",1
"6160","english","grievance","anger",1
"6161","english","grievous","anger",1
"6162","english","grim","anger",1
"6163","english","grope","anger",1
"6164","english","growl","anger",1
"6165","english","growling","anger",1
"6166","english","grudge","anger",1
"6167","english","gruff","anger",1
"6168","english","grumble","anger",1
"6169","english","grumpy","anger",1
"6170","english","guillotine","anger",1
"6171","english","guilty","anger",1
"6172","english","gun","anger",1
"6173","english","halter","anger",1
"6174","english","hamstring","anger",1
"6175","english","hanging","anger",1
"6176","english","harass","anger",1
"6177","english","harassing","anger",1
"6178","english","harbinger","anger",1
"6179","english","hardened","anger",1
"6180","english","harmful","anger",1
"6181","english","harry","anger",1
"6182","english","harshness","anger",1
"6183","english","hate","anger",1
"6184","english","hateful","anger",1
"6185","english","hating","anger",1
"6186","english","hatred","anger",1
"6187","english","haughty","anger",1
"6188","english","havoc","anger",1
"6189","english","hell","anger",1
"6190","english","hellish","anger",1
"6191","english","hiss","anger",1
"6192","english","hit","anger",1
"6193","english","hoax","anger",1
"6194","english","holocaust","anger",1
"6195","english","homeless","anger",1
"6196","english","homicidal","anger",1
"6197","english","homicide","anger",1
"6198","english","honest","anger",1
"6199","english","hood","anger",1
"6200","english","hoot","anger",1
"6201","english","hopelessness","anger",1
"6202","english","horrible","anger",1
"6203","english","horrid","anger",1
"6204","english","horrific","anger",1
"6205","english","horror","anger",1
"6206","english","hostage","anger",1
"6207","english","hostile","anger",1
"6208","english","hostilities","anger",1
"6209","english","hostility","anger",1
"6210","english","hot","anger",1
"6211","english","howl","anger",1
"6212","english","huff","anger",1
"6213","english","humbug","anger",1
"6214","english","humiliate","anger",1
"6215","english","hunting","anger",1
"6216","english","hurt","anger",1
"6217","english","hurtful","anger",1
"6218","english","hurting","anger",1
"6219","english","hysterical","anger",1
"6220","english","idiocy","anger",1
"6221","english","idiotic","anger",1
"6222","english","ill","anger",1
"6223","english","illegal","anger",1
"6224","english","illegality","anger",1
"6225","english","illegitimate","anger",1
"6226","english","illicit","anger",1
"6227","english","immaturity","anger",1
"6228","english","immoral","anger",1
"6229","english","immorality","anger",1
"6230","english","impermeable","anger",1
"6231","english","implicate","anger",1
"6232","english","impotence","anger",1
"6233","english","imprisoned","anger",1
"6234","english","imprisonment","anger",1
"6235","english","inadmissible","anger",1
"6236","english","inappropriate","anger",1
"6237","english","inattention","anger",1
"6238","english","incarceration","anger",1
"6239","english","incase","anger",1
"6240","english","incendiary","anger",1
"6241","english","incense","anger",1
"6242","english","incest","anger",1
"6243","english","incite","anger",1
"6244","english","incompatible","anger",1
"6245","english","incompetent","anger",1
"6246","english","incongruous","anger",1
"6247","english","inconsiderate","anger",1
"6248","english","inconvenient","anger",1
"6249","english","incredulous","anger",1
"6250","english","incurable","anger",1
"6251","english","indecency","anger",1
"6252","english","indenture","anger",1
"6253","english","indict","anger",1
"6254","english","indifference","anger",1
"6255","english","indignant","anger",1
"6256","english","indignation","anger",1
"6257","english","indoctrination","anger",1
"6258","english","inept","anger",1
"6259","english","inequality","anger",1
"6260","english","inexcusable","anger",1
"6261","english","infamous","anger",1
"6262","english","infanticide","anger",1
"6263","english","infantile","anger",1
"6264","english","inferno","anger",1
"6265","english","infidel","anger",1
"6266","english","infidelity","anger",1
"6267","english","inflict","anger",1
"6268","english","infraction","anger",1
"6269","english","inhibit","anger",1
"6270","english","inhuman","anger",1
"6271","english","inimical","anger",1
"6272","english","injure","anger",1
"6273","english","injurious","anger",1
"6274","english","injury","anger",1
"6275","english","injustice","anger",1
"6276","english","inoperative","anger",1
"6277","english","insane","anger",1
"6278","english","insanity","anger",1
"6279","english","insecure","anger",1
"6280","english","insidious","anger",1
"6281","english","insignificant","anger",1
"6282","english","instinctive","anger",1
"6283","english","insufficiency","anger",1
"6284","english","insult","anger",1
"6285","english","insulting","anger",1
"6286","english","insurrection","anger",1
"6287","english","intense","anger",1
"6288","english","interminable","anger",1
"6289","english","interrupt","anger",1
"6290","english","intimidation","anger",1
"6291","english","intolerable","anger",1
"6292","english","intolerance","anger",1
"6293","english","intolerant","anger",1
"6294","english","intractable","anger",1
"6295","english","intruder","anger",1
"6296","english","intrusive","anger",1
"6297","english","invade","anger",1
"6298","english","invader","anger",1
"6299","english","invasion","anger",1
"6300","english","involution","anger",1
"6301","english","involvement","anger",1
"6302","english","irate","anger",1
"6303","english","ire","anger",1
"6304","english","irreconcilable","anger",1
"6305","english","irritability","anger",1
"6306","english","irritable","anger",1
"6307","english","irritating","anger",1
"6308","english","irritation","anger",1
"6309","english","jab","anger",1
"6310","english","jealous","anger",1
"6311","english","jealousy","anger",1
"6312","english","jeopardize","anger",1
"6313","english","jerk","anger",1
"6314","english","kick","anger",1
"6315","english","kicking","anger",1
"6316","english","kidnap","anger",1
"6317","english","killing","anger",1
"6318","english","lace","anger",1
"6319","english","lagging","anger",1
"6320","english","lash","anger",1
"6321","english","latent","anger",1
"6322","english","lava","anger",1
"6323","english","lawlessness","anger",1
"6324","english","lawsuit","anger",1
"6325","english","lawyer","anger",1
"6326","english","legalized","anger",1
"6327","english","leukemia","anger",1
"6328","english","libel","anger",1
"6329","english","liberate","anger",1
"6330","english","lie","anger",1
"6331","english","lightning","anger",1
"6332","english","limited","anger",1
"6333","english","liquor","anger",1
"6334","english","litigate","anger",1
"6335","english","litigious","anger",1
"6336","english","livid","anger",1
"6337","english","loath","anger",1
"6338","english","loathe","anger",1
"6339","english","loathsome","anger",1
"6340","english","lonely","anger",1
"6341","english","lose","anger",1
"6342","english","losing","anger",1
"6343","english","loss","anger",1
"6344","english","loudness","anger",1
"6345","english","lunacy","anger",1
"6346","english","lunatic","anger",1
"6347","english","lying","anger",1
"6348","english","lynch","anger",1
"6349","english","mad","anger",1
"6350","english","madden","anger",1
"6351","english","madman","anger",1
"6352","english","madness","anger",1
"6353","english","malevolent","anger",1
"6354","english","malice","anger",1
"6355","english","malicious","anger",1
"6356","english","malign","anger",1
"6357","english","malignant","anger",1
"6358","english","malpractice","anger",1
"6359","english","mangle","anger",1
"6360","english","maniac","anger",1
"6361","english","manipulation","anger",1
"6362","english","manslaughter","anger",1
"6363","english","martial","anger",1
"6364","english","masochism","anger",1
"6365","english","massacre","anger",1
"6366","english","mastery","anger",1
"6367","english","meddle","anger",1
"6368","english","melodrama","anger",1
"6369","english","menace","anger",1
"6370","english","menacing","anger",1
"6371","english","mighty","anger",1
"6372","english","militia","anger",1
"6373","english","misbehavior","anger",1
"6374","english","misconception","anger",1
"6375","english","miserable","anger",1
"6376","english","misery","anger",1
"6377","english","mislead","anger",1
"6378","english","misleading","anger",1
"6379","english","misplace","anger",1
"6380","english","misrepresented","anger",1
"6381","english","misstatement","anger",1
"6382","english","mistress","anger",1
"6383","english","misunderstanding","anger",1
"6384","english","mob","anger",1
"6385","english","mocking","anger",1
"6386","english","molestation","anger",1
"6387","english","money","anger",1
"6388","english","monstrosity","anger",1
"6389","english","moody","anger",1
"6390","english","moral","anger",1
"6391","english","morals","anger",1
"6392","english","morbidity","anger",1
"6393","english","mortality","anger",1
"6394","english","mosque","anger",1
"6395","english","mosquito","anger",1
"6396","english","mournful","anger",1
"6397","english","muff","anger",1
"6398","english","mug","anger",1
"6399","english","mule","anger",1
"6400","english","murder","anger",1
"6401","english","murderer","anger",1
"6402","english","murderous","anger",1
"6403","english","musical","anger",1
"6404","english","mutilation","anger",1
"6405","english","mutiny","anger",1
"6406","english","mutter","anger",1
"6407","english","myopia","anger",1
"6408","english","nag","anger",1
"6409","english","nasty","anger",1
"6410","english","negation","anger",1
"6411","english","neglected","anger",1
"6412","english","nepotism","anger",1
"6413","english","nether","anger",1
"6414","english","nettle","anger",1
"6415","english","noisy","anger",1
"6416","english","noncompliance","anger",1
"6417","english","notoriety","anger",1
"6418","english","nuisance","anger",1
"6419","english","nurture","anger",1
"6420","english","objection","anger",1
"6421","english","obliging","anger",1
"6422","english","obliterate","anger",1
"6423","english","obliterated","anger",1
"6424","english","oblivion","anger",1
"6425","english","obnoxious","anger",1
"6426","english","obscenity","anger",1
"6427","english","obstacle","anger",1
"6428","english","obstruct","anger",1
"6429","english","obstructive","anger",1
"6430","english","odious","anger",1
"6431","english","offend","anger",1
"6432","english","offended","anger",1
"6433","english","offender","anger",1
"6434","english","offense","anger",1
"6435","english","offensive","anger",1
"6436","english","onerous","anger",1
"6437","english","opera","anger",1
"6438","english","opinionated","anger",1
"6439","english","opium","anger",1
"6440","english","opponent","anger",1
"6441","english","opposed","anger",1
"6442","english","opposition","anger",1
"6443","english","oppress","anger",1
"6444","english","oppression","anger",1
"6445","english","oppressive","anger",1
"6446","english","oppressor","anger",1
"6447","english","orc","anger",1
"6448","english","orchestra","anger",1
"6449","english","ordeal","anger",1
"6450","english","oust","anger",1
"6451","english","outburst","anger",1
"6452","english","outcry","anger",1
"6453","english","outrage","anger",1
"6454","english","overbearing","anger",1
"6455","english","overpowering","anger",1
"6456","english","overpriced","anger",1
"6457","english","owing","anger",1
"6458","english","painful","anger",1
"6459","english","paralysis","anger",1
"6460","english","paralyzed","anger",1
"6461","english","pare","anger",1
"6462","english","patter","anger",1
"6463","english","paucity","anger",1
"6464","english","payback","anger",1
"6465","english","penalty","anger",1
